PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PRIMACY_DETERMINATION_CODE,COB_CLASSIFICATION_INDICATOR,PAYER_PRIMACY
LongSage,COB04DIFFNATPAYERID,1245319599,840462395P1,,1,0,840462395P1,,,John,,Green,,19550603,8949,2,1,82919 Boone Causeway Apt. 688,,Josephville,RI,,72056,1001125030,,david55@hotmail.com,GRP01023,HealthPro,Nguyen Ltd,3.0,1,,MH,0,0.0,,,0.0,,20210223,20210406,20220406,,,Caprock,,601539858P1,John,Green,19501210,,1,601539858P1,,John,Green,19550603,GMedicPlus,,3,MH,20210508,20210123,20220123,AL,20210406,20220123,,,,U007,,
LongSage,COB04DIFFADDLINE1,1245319599,675297993P1,,1,0,675297993P1,,,Edward,,Davis,,19740110,3133,1,2,94743 William Inlet Apt. 964,,Hamptonberg,TX,,44536,1001126706,,charles83@gmail.com,GRP01024,GMedicPlus,Fitzgerald Ltd,1.0,3,1.0,88,2,,,,,,20210401,20210302,20220302,,,LongSage,,739734433P1,Edward,Davis,19740110,,0,739734433P1,,Edward,Davis,19740110,GMedicPlus,,1,88,20210520,20201221,20211221,CA,20210302,20211221,,,,D003,,
LongSage,COB04DIFFFIRSTNAME,1245319599,951772281P1,,2,1,951772282P1,,,Laura,,Ruiz,,19711204,2895,1,2,2751 Abigail Road Suite 909,,Sandersberg,FL,,93018,1001128435,,josephbarrett@gmail.com,GRP01023,HealthPro,"Tucker, Zavala and Escobar",0.0,3,2.0,33,1,,,,,,20201128,20210214,20220214,20210326.0,20220326.0,LongSage,,399793768P1,Laura,Ruiz,19711204,,0,399793768P1,,Laura,Ruiz,19711204,GMedicPlus,,1,33,20210509,20201225,20211225,HI,20210214,20211225,,,,D011,,
LongSage,COB04DIFFFIRSTNAME,1245319599,705727316P1,,1,0,705727316P1,,,Brendan,,Cummings,,19540813,555,2,1,74217 Anna Squares Suite 292,,Johnsontown,SC,,76555,1001125174,,lynchtheresa@wright-walker.com,GRP01024,GMedicPlus,Medina PLC,1.0,1,,AL,2,0.0,,,0.0,,20210426,20210217,20220217,,,Cope Health,,712767991P1,Brendan,Cummings,19511104,,1,712767991P1,,Brendan,Cummings,19540813,HealthPro,,3,AL,20210310,20210212,20220212,NV,20210217,20220212,,,,U007,,
LongSage,COB04WK2CCXD,1245319599,621234446P1,,2,1,276204492P1,,,Miguel,,Gilmore,,19960314,9602,1,2,92854 Lawrence Loaf Suite 076,,Joshuaville,OH,,30021,1001126701,,bradleykatie@taylor.info,GRP01023,HealthPro,Johnston-Jones,2.0,3,1.0,88,2,,,,,,20210128,20210304,20220304,20210202.0,20220202.0,Intriq Medical,,841987193P1,Debbie,Combs,19921209,1.0,2,841987193P1,,Shane,Garcia,20160916,HealthPro,3.0,1,88,20210307,20210307,20220307,SC,20210307,20220304,,,,D001,,
LongSage,COB04DIFFNATPAYERID,1245319599,370867479P1,,2,1,380196395P1,,,Misty,,Johnson,,19521115,9568,1,0,7166 Dwayne Plains Apt. 642,,Whitemouth,NH,,72745,1001124353,,doughertynicholas@dickerson.info,GRP01024,GMedicPlus,,,3,2.0,52,0,,,,0.0,,20210130,20210221,20220221,20210516.0,20220516.0,Caprock,,949485838P1,Misty,Johnson,19521115,,0,949485838P1,,Misty,Johnson,19521115,GMedicPlus,,3,52,20210222,20210514,20220514,MI,20210514,20220221,,,,U006,,
LongSage,COB04DIFFGRPNAME,1245319599,809226386P1,,2,1,282003769P1,,,Kenneth,,English,,19610621,4745,1,2,110 Monica Cliff,,West Kristina,NC,,97105,1001129668,,jacquelinemoore@carter.com,GRP01023,HealthPro,Wagner-Martin,1.0,3,1.0,35,1,,,,,,20210506,20210226,20220226,20210203.0,20220203.0,Grey Leaf,,219037958P1,Danielle,Roberts,19880115,3.0,2,219037958P1,,Kimberly,Hamilton,20160223,HealthPro,3.0,1,35,20201230,20201225,20211225,MA,20210226,20211225,,,,D001,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,895252942P1,,1,0,895252942P1,,,Ryan,,Robinson,,19461224,5322,2,1,7676 Dwayne Estate,,Dakotaville,NJ,,78420,1001125271,,daniellehunt@yahoo.com,GRP01024,GMedicPlus,Newman Inc,3.0,1,,33,2,0.0,,,1.0,,20210410,20210217,20220217,,,Caprock,,125093465P1,Jenny,Davidson,19550515,,1,125093465P1,,Ryan,Robinson,19461224,GMedicPlus,,3,33,20201213,20210504,20220504,NE,20210504,20220217,,,,U007,,
LongSage,COB04DIFFFIRSTNAME,1245319599,962192253P1,,2,1,962192254P1,,,Benjamin,,Jones,,19970923,8125,2,0,11829 Jensen Course,,East Amybury,CO,,41688,1001126981,,robertoneal@marshall.org,GRP01023,HealthPro,Paul PLC,1.0,3,2.0,MH,0,,,,,,20150714,20210228,20220228,20210516.0,20220516.0,LongSage,,736306735P1,Benjamin,Jones,19970923,,0,736306735P1,,Benjamin,Jones,19970923,GMedicPlus,,1,MH,20201205,20210429,20220429,WI,20210429,20220228,,,,D010,,
LongSage,COB04WK2OVERLAPEND,1245319599,846009501P1,,2,2,326703437P1,,,Stacey,,Gross,,19930920,1409,1,2,7436 Jonathon Causeway,,Donnaburgh,CT,,99377,1001127846,,bryantkerri@yahoo.com,GRP01023,HealthPro,Walker Group,0.0,3,1.0,MH,1,,,,,,20210211,20201126,20211126,,,Aristocrat,,912111202P1,Laura,Chapman,20071206,3.0,2,912111202P1,,Ricky,Le,19540303,GMedicPlus,3.0,1,MH,20210204,20201202,20211202,ME,20201202,20211126,,,,D001,,
LongSage,COB04DIFFGRPNAME,1245319599,653268490P1,,1,0,653268490P1,,,Peggy,,Lindsey,,19520613,4008,1,9,20890 Fisher Cape Suite 804,,Port Daniel,CA,,91670,1001126508,,slewis@yahoo.com,,,,,3,0.0,98,2,,,,1.0,,20201129,20210314,20220314,,,Caprock,,176291297P1,Marco,Camacho,19561107,1.0,1,176291297P1,,Peggy,Lindsey,19520613,HealthPro,,2,98,20210306,20210119,20220119,AL,20210314,20220119,,,,U041,,
LongSage,COB04WK2OVERLAPEND,1245319599,682664248P1,,1,0,682664248P1,,,Paul,,Ibarra,,19590109,8685,2,2,4426 Parrish Point Suite 276,,Susanborough,WA,,83663,1001127628,,bruiz@vargas-bates.net,GRP01023,HealthPro,,,3,2.0,1,1,,,,,,20150429,20210420,20220420,20210419.0,20220419.0,Aristocrat,,530748657P1,Kristen,Anderson,19661110,2.0,1,530748657P1,,Brian,Stokes,19611103,HealthPro,3.0,1,1,20210217,20201130,20211130,NH,20210420,20211130,,,,D008,,
LongSage,COB04DIFFNATPAYERID,1245319599,722924080P1,,2,1,292940574P1,,,Kim,,Olson,,19630415,5530,2,2,"PSC 7732, Box 6477",,North Jeffreyhaven,AK,,5282,1001127532,,ipage@gmail.com,GRP01024,GMedicPlus,Stevens Inc,1.0,3,2.0,AL,1,,,,,,20160101,20210223,20220223,20201121.0,20211121.0,LongSage,,272067377P1,Kim,Olson,19630415,,0,272067377P1,,Kim,Olson,19630415,GMedicPlus,,1,AL,20210225,20210312,20220312,FL,20210312,20220223,,,,D010,,
LongSage,COB04WK2OtherPayName,1245319599,181703825P1,,1,0,181703825P1,,,Louis,,Stewart,,20171212,492,2,2,557 Ian Crossing Apt. 734,,North Sara,NV,,40417,1001126674,,ijordan@hotmail.com,GRP01024,GMedicPlus,"Tucker, Hopkins and Woods",2.0,3,1.0,MH,2,,,,,,20210131,20201129,20211129,,,LongSage,,489302589P1,Louis,Stewart,20171212,,0,489302589P1,,Louis,Stewart,20171212,GMedicPlus,,1,MH,20210220,20210417,20220417,AZ,20210417,20211129,,,,D003,,
LongSage,COB04DIFFLASTNAME,1245319599,125232790P1,,2,1,510058747P1,,,Jeremy,,Thomas,,19520101,3340,2,1,966 Lamb Rest Suite 176,,New Laura,WA,,58861,1001125716,,athomas@anderson.com,,,,,3,1.0,1,1,,,,1.0,,20201122,20210130,20220130,,,Cope Health,,987558191P1,Jeremy,Thomas,19520101,0.0,0,987558191P1,,Jeremy,Thomas,19520101,GMedicPlus,0.0,1,1,20210519,20210322,20220322,NE,20210322,20220130,,,,U007,,
LongSage,COB04WK2RXID,1245319599,935661653P1,,2,1,395859910P1,,,Lauren,,Miller,,19600408,3553,2,0,087 Graham Circles,,East Victorton,LA,,32093,1001130282,,eberry@barber.net,GRP01024,GMedicPlus,Rodriguez-Miller,2.0,3,2.0,AL,1,,,,,,20210222,20210212,20220212,20210402.0,20220402.0,Cope Health,,200804850P1,Jeffrey,Walker,19720319,1.0,2,200804850P1,,Cathy,Price,19971111,GMedicPlus,2.0,1,AL,20210101,20210320,20220320,OK,20210320,20220212,,,,D011,,
LongSage,COB04DIFFLASTNAME,1245319599,124781408P1,,1,0,124781408P1,,,Melissa,,Case,,19520720,5010,1,2,11486 Christopher Orchard Suite 223,,Millerland,AZ,,76761,1001126435,,strongmichelle@hotmail.com,,,,,3,0.0,AL,1,,,,1.0,,20210415,20210513,20220513,,,Cope Health,,939449684P1,Joseph,Edwards,19560124,2.0,1,939449684P1,,Melissa,Case,19520720,HealthPro,,2,AL,20201209,20210109,20220109,NV,20210513,20220109,,,,U041,,
LongSage,COB04DIFFPAYERAREA,1245319599,178846900P1,,2,1,890786929P1,,,Ashley,,Foley,,19960908,3188,1,9,03479 Arroyo Forks,,Riddleton,MA,,79392,1001126820,,grant63@smith-evans.biz,GRP01023,HealthPro,"Harvey, Abbott and Smith",1.0,3,1.0,35,2,,,,,,20210501,20210201,20220201,,,LongSage,,322333518P1,Ashley,Foley,19960908,,0,322333518P1,,Ashley,Foley,19960908,GMedicPlus,,1,35,20210516,20210520,20220520,MD,20210520,20220201,,,,D004,,
LongSage,COB04WK2PBM,1245319599,970620579P1,,1,0,970620579P1,,,Julia,,Gomez,,19990125,8171,2,0,7979 Amanda Route Apt. 638,,Vickieside,ND,,4498,1001130493,,xcooper@foster.com,GRP01024,GMedicPlus,Black Inc,1.0,3,1.0,MH,1,,,,,,20210430,20210430,20220430,,,LongSage,,302058056P1,Julia,Gomez,19990125,,0,302058056P1,,Julia,Gomez,19990125,HealthPro,,1,MH,20210518,20210110,20220110,RI,20210430,20220110,,,,D003,,
LongSage,COB04DIFFNATPAYERID,1245319599,617506244P1,,2,1,561528563P1,,,Christopher,,Good,,19520402,2762,2,1,2109 Lewis Harbor,,North James,AL,,59636,1001125423,,desiree58@hotmail.com,,,,,3,1.0,33,0,,,,1.0,,20201218,20210408,20220408,,,Grey Leaf,,273699415P1,Christopher,Good,19520402,0.0,0,273699415P1,,Christopher,Good,19520402,HealthPro,0.0,1,33,20210515,20210308,20220308,AZ,20210408,20220308,,,,U007,,
LongSage,COB04DIFFFIRSTNAME,1245319599,588507404P1,,1,0,588507404P1,,,Christina,,Fox,,20030417,4170,1,2,45179 Anna Expressway,,Cainland,NY,,36475,1001127559,,jbell@jimenez.com,GRP01024,GMedicPlus,Wallace LLC,2.0,3,2.0,35,1,,,,,,20170730,20210508,20220508,20210310.0,20220310.0,Caprock,,122832549P1,Nancy,Hernandez,19780203,1.0,1,122832549P1,,Holly,Green,20141028,HealthPro,2.0,1,35,20210213,20210427,20220427,KY,20210508,20220427,,,,D010,,
LongSage,COB04WK2OtherPayName,1245319599,391056773P1,,2,2,355615600P1,,,Clinton,,Brown,,20060914,7957,1,1,768 John Circles,,Freemanport,LA,,14898,1001127923,,wrightjoseph@hotmail.com,GRP01024,GMedicPlus,,,3,1.0,88,0,,,,,,20210316,20201204,20211204,,,LongSage,,505178280P1,Clinton,Brown,20060914,,0,505178280P1,,Clinton,Brown,20060914,GMedicPlus,,1,88,20210121,20210423,20220423,AL,20210423,20211204,,,,D003,,
LongSage,COB04Test1,1245319599,588756297P1,,1,0,588756297P1,,,John,,Dalton,,19850119,6368,2,0,8859 Williams Stream Apt. 846,,Port Shaunville,IN,,10341,1001130060,,brian44@hotmail.com,GRP01023,HealthPro,Nicholson-Murphy,2.0,3,2.0,MH,0,,,,,,20210411,20210415,20220415,20210513.0,20220513.0,LongSage,,275844527P1,John,Dalton,19850119,,0,275844527P1,,John,Dalton,19850119,GMedicPlus,,1,MH,20210421,20210418,20220418,TN,20210418,20220415,,,,D011,,
LongSage,COB04DIFFNATPAYERID,1245319599,240606749P1,,1,0,240606749P1,,,Jonathan,,Mcdaniel,,19520326,239,1,0,64804 Frank Road,,Lake Frank,AZ,,82416,1001126473,,graymark@yahoo.com,,,,,3,0.0,35,0,,,,1.0,,20210212,20210220,20220220,,,Cope Health,,873051226P1,Anthony,Hernandez,19560217,3.0,1,873051226P1,,Jonathan,Mcdaniel,19520326,HealthPro,,2,35,20201203,20210328,20220328,AR,20210328,20220220,,,,U041,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,542641297P1,,1,0,542641297P1,,,Julia,,Patterson,,19510514,2371,1,9,115 Ferguson Row Apt. 977,,West Sean,GA,,8863,1001126086,,jamesduffy@hawkins.info,,,,,3,2.0,MH,0,,,,1.0,,20201201,20201122,20211122,20210420.0,20220420.0,Intriq Medical,,323553295P1,Julia,Patterson,19510514,3.0,0,323553295P1,,Julia,Patterson,19510514,GMedicPlus,3.0,1,MH,20201223,20210417,20220417,OR,20210417,20211122,,,,U021,,
LongSage,COB04WK2OtherPayName,1245319599,239512192P1,,1,0,239512192P1,,,David,,Sullivan,,19890613,5712,2,2,6656 Wesley Passage Suite 025,,Jeffreytown,LA,,17711,1001127625,,elizabeth56@yahoo.com,GRP01024,GMedicPlus,"Braun, Dalton and Harrison",0.0,3,1.0,AL,2,,,,,,20210211,20210306,20220306,,,Caprock,,680519647P1,Mitchell,Bryant,19621021,3.0,2,680519647P1,,Deanna,Leon,19590810,HealthPro,3.0,1,AL,20210408,20210402,20220402,NE,20210402,20220306,,,,D001,,
LongSage,COB01Test1,1245319599,392676177P1,,2,1,345459040P1,,,Laura,,Ballard,,19550515,2633,1,1,USCGC Kaufman,,Port Eddie,DE,,17112,1001125872,,nguyenjessica@smith.com,,,,,3,1.0,98,1,,,,1.0,,20210413,20210517,20220517,,,Caprock,,912907029P1,Laura,Ballard,19550515,0.0,0,912907029P1,,Laura,Ballard,19550515,GMedicPlus,0.0,1,98,20201223,20210219,20220219,WI,20210517,20220219,,,,U007,,
LongSage,COB04WK2SUBID,1245319599,765141585P1,,1,0,765141585P1,,,Christopher,,Hall,,20130917,3185,2,2,2842 Jennifer Loaf,,South Calvinbury,AR,,66339,1001129512,,dshannon@yahoo.com,GRP01023,HealthPro,"Williams, Anderson and Smith",0.0,3,2.0,1,2,,,,,,20201228,20210120,20220120,20210421.0,20220421.0,Grey Leaf,,583705796P1,Alan,Ramsey,19580910,3.0,1,583705796P1,,Jennifer,Davidson,20141003,HealthPro,1.0,1,1,20210126,20210504,20220504,CT,20210504,20220120,,,,D011,,
LongSage,COB04WK2NEWBORN,1245319599,536093899P1,,2,2,321593944P1,,,Teresa,,Martinez,,19940625,9117,2,1,99871 Tammy Points Suite 905,,Vanessachester,NY,,58780,1001126850,,john05@garrison-bell.net,GRP01024,GMedicPlus,Thompson PLC,1.0,3,1.0,AL,2,,,,,,20210207,20201208,20211208,,,LongSage,,288220791P1,Teresa,Martinez,19940625,,0,288220791P1,,Teresa,Martinez,19940625,GMedicPlus,,1,AL,20201230,20210415,20220415,ID,20210415,20211208,,,,D003,,
LongSage,COB04Test1,1245319599,972319961P1,,2,1,565402515P1,,,Amber,,Wolfe,,19510102,9863,2,9,406 Alicia Prairie,,Johnsonside,MA,,72886,1001130068,,jonesnicholas@white.net,GRP01024,GMedicPlus,"Rogers, Martin and Patterson",1.0,3,1.0,35,2,,,,,,20210318,20210207,20220207,,,Cope Health,,928814422P1,James,Williams,19680912,1.0,2,928814422P1,,Sharon,Black,20030430,GMedicPlus,3.0,1,35,20210305,20210226,20220226,MS,20210226,20220207,,,,D001,,
LongSage,COB04DIFFGRPNAME,1245319599,562450603P1,,2,2,308913804P1,,,Nicole,,Russell,,20040828,4617,2,9,51656 Dudley Tunnel Suite 190,,New Lynnmouth,NE,,85915,1001126583,,yreyes@marsh.com,GRP01023,HealthPro,Martin-Garcia,1.0,3,1.0,MH,0,,,,,,20210418,20210127,20220127,,,Cope Health,,951484406P1,Daniel,Ramirez,20070407,2.0,1,951484406P1,,Crystal,Newton,19961119,HealthPro,3.0,1,MH,20210426,20201228,20211228,RI,20210127,20211228,,,,D001,,
LongSage,COB04DIFFPAYERAREA,1245319599,682258997P1,,1,0,682258997P1,,,Andrea,,Goodwin,,19820401,8213,1,0,86127 Richard Pine,,New Michaelstad,VA,,89618,1001128118,,reginald53@miller-hill.com,GRP01024,GMedicPlus,Gilbert Group,2.0,3,1.0,MH,2,,,,,,20210112,20210411,20220411,,,LongSage,,721887331P1,Andrea,Goodwin,19820401,,0,721887331P1,,Andrea,Goodwin,19820401,HealthPro,,1,MH,20210511,20210406,20220406,NE,20210411,20220406,,,,D004,,
LongSage,COB04WK2COBINDICATOR,1245319599,873711316P1,,1,0,873711316P1,,,Frank,,James,,19680723,9290,1,2,220 Scott Springs Suite 876,,East Andrew,VT,,85442,1001128829,,murphylee@gmail.com,GRP01023,HealthPro,"Richards, Watkins and Smith",1.0,3,1.0,35,2,,,,,,20201230,20210102,20220102,,,LongSage,,690763499P1,Frank,James,19680723,,0,690763499P1,,Frank,James,19680723,HealthPro,,1,35,20201206,20210217,20220217,GA,20210217,20220102,,,,D003,,
LongSage,COB04WK2PRIMACYDET,1245319599,346863778P1,,2,1,409083030P1,,,Margaret,,Mooney,,19470614,6215,1,1,604 Collins Turnpike Suite 869,,Sanchezport,CA,,15998,1001125604,,uwhite@huff-dalton.biz,,,,,3,1.0,35,1,,,,1.0,,20201122,20210428,20220428,,,Caprock,,307583896P1,Margaret,Mooney,19470614,0.0,0,307583896P1,,Margaret,Mooney,19470614,GMedicPlus,0.0,1,35,20210518,20210316,20220316,MT,20210428,20220316,,,,U007,,
LongSage,COB04WK2OVERLAPSTART,1245319599,507906785P1,,1,0,507906785P1,,,Anthony,,Jackson,,20200607,8434,1,2,19673 Serrano Fields,,East Charlesfurt,CT,,47710,1001128317,,wanderson@hotmail.com,GRP01024,GMedicPlus,Bradford-Shepherd,2.0,3,1.0,33,1,,,,,,20210323,20210223,20220223,,,LongSage,,553981063P1,Anthony,Jackson,20200607,,0,553981063P1,,Anthony,Jackson,20200607,GMedicPlus,,1,33,20210421,20201123,20211123,NC,20210223,20211123,,,,D004,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,825613073P1,,1,0,825613073P1,,,Gabriela,,Frazier,,19550116,1180,2,9,4231 Morgan Ville Apt. 811,,Juanport,NY,,69481,1001126269,,whitetara@sutton.com,,,,,3,0.0,35,2,,,,1.0,,20210309,20210421,20220421,,,Caprock,,778132045P1,Tamara,Wells,19581013,3.0,1,778132045P1,,Gabriela,Frazier,19550116,HealthPro,,2,35,20210313,20210123,20220123,OH,20210421,20220123,,,,U041,,
LongSage,COB04WK2PRIMACY,1245319599,445208973P1,,1,0,445208973P1,,,Barbara,,Sims,,19460516,3082,1,1,2669 Michelle Junctions,,Lake Meganville,MS,,22224,1001125280,,jennifercook@gmail.com,GRP01024,GMedicPlus,"Nguyen, Thompson and Melton",3.0,1,,52,1,0.0,,,0.0,,20210429,20201205,20211205,,,Intriq Medical,,164380355P1,Barbara,Sims,19490408,,1,164380355P1,,Barbara,Sims,19460516,HealthPro,,3,52,20210519,20201222,20211222,NJ,20201222,20211205,,,,U007,,
LongSage,COB04DIFFADDLINE1,1245319599,623461654P1,,1,0,623461654P1,,,Erik,,Stewart,,19750529,4568,1,0,64965 Lydia Trail,,Bookermouth,TX,,52534,1001129883,,watsonmolly@gmail.com,GRP01024,GMedicPlus,Luna and Sons,0.0,3,1.0,MH,2,,,,,,20210315,20210112,20220112,,,Caprock,,313520079P1,Catherine,Franklin,19840107,2.0,1,313520079P1,,Paul,Herrera,19520707,GMedicPlus,3.0,1,MH,20210314,20201207,20211207,ME,20210112,20211207,,,,D001,,
LongSage,COB04WK2CCXD,1245319599,514004436P1,,2,1,543380196P1,,,Justin,,Walker,,19541230,996,1,2,563 Matthew Via,,Jacobtown,RI,,44520,1001124343,,zmacdonald@hotmail.com,GRP01023,HealthPro,"Porter, Clark and Hamilton",,3,2.0,52,1,,,,1.0,,20210512,20210304,20220304,20210301.0,20220301.0,Grey Leaf,,367111821P1,Justin,Walker,19541230,3.0,0,367111821P1,,Justin,Walker,19541230,HealthPro,,3,52,20201122,20201227,20211227,VA,20210304,20211227,,,,U006,,
LongSage,COB04WK2EMPSTATUS,1245319599,993419532P1,,1,0,993419532P1,,,Kimberly,,Nelson,,19531015,6560,1,2,307 Gaines Parkway Apt. 704,,New Sarahburgh,WV,,73920,1001124177,,wross@gmail.com,GRP01023,HealthPro,"Barrett, Mullins and Reid",,3,2.0,AL,2,,,,0.0,,20210420,20210112,20220112,20210223.0,20220223.0,Cope Health,,359603680P1,Ryan,White,19550626,3.0,1,359603680P1,,Kimberly,Nelson,19531015,HealthPro,,3,AL,20210115,20210425,20220425,KY,20210425,20220112,,,,U006,,
LongSage,COB04WK2PRIMACYDET,1245319599,531317847P1,,2,1,511358189P1,,,Erin,,Mcintosh,,19530610,6166,2,1,470 Kelly Shoal,,East Robertland,GA,,37176,1001125714,,lhicks@murray.com,,,,,3,1.0,MH,1,,,,0.0,,20201123,20201220,20211220,,,Cope Health,,265026771P1,Erin,Mcintosh,19530610,0.0,0,265026771P1,,Erin,Mcintosh,19530610,GMedicPlus,0.0,1,MH,20210304,20210107,20220107,MS,20210107,20211220,,,,U007,,
LongSage,COB01Test1,1245319599,149724064P1,,2,1,372379259P1,,,Mary,,Hampton,,19690630,9614,1,9,47444 Powers Land,,Port Jorgeville,AK,,27274,1001127394,,colemannatasha@cooper-smith.com,GRP01023,HealthPro,Jones-Perkins,0.0,3,1.0,88,2,,,,,,20210311,20210420,20220420,,,Cope Health,,653630197P1,Alex,Kelley,19871229,3.0,1,653630197P1,,Marissa,Downs,19640326,HealthPro,3.0,1,88,20210420,20201220,20211220,LA,20210420,20211220,,,,D001,,
LongSage,COB04WK2NEWBORN,1245319599,126228727P1,,2,1,126228728P1,,,Matthew,,Farrell,,19511028,1616,1,9,53018 Mcdonald Oval,,South Erik,PA,,41981,1001127707,,diazcarrie@gmail.com,GRP01023,HealthPro,Hampton PLC,0.0,3,2.0,88,0,,,,,,20160324,20210406,20220406,20210228.0,20220228.0,Cope Health,,780560594P1,Brandon,Medina,19851010,1.0,1,780560594P1,,Donald,Haas,20080425,HealthPro,1.0,1,88,20210501,20210321,20220321,IL,20210406,20220321,,,,D010,,
LongSage,COB03Test1,1245319599,921200507P1,,1,0,921200507P1,,,John,,Wright,,19820110,6890,2,1,63635 Mendoza Radial Suite 769,,Port Michaelstad,RI,,56434,1001128743,,kimberly51@gonzalez.com,GRP01023,HealthPro,Hicks Group,2.0,3,2.0,33,1,,,,,,20210419,20201125,20211125,20201209.0,20211209.0,Grey Leaf,,705248654P1,Philip,Berry,20010107,1.0,1,705248654P1,,Lindsay,Price,20180404,HealthPro,3.0,1,33,20210405,20201129,20211129,CA,20201129,20211125,,,,D009,,
LongSage,COB04WK2PRIMACYDET,1245319599,736306346P1,,1,0,736306346P1,,,Henry,,Mitchell,,19520219,2474,1,0,08094 Lee Points,,Barbaramouth,KY,,23967,1001124236,,svang@huffman.com,GRP01024,GMedicPlus,Galloway-Jones,,3,2.0,47,1,,,,0.0,,20210303,20210215,20220215,20201218.0,20211218.0,Caprock,,271154516P1,Henry,Mitchell,19520219,,1,271154516P1,,Henry,Mitchell,19520219,GMedicPlus,,3,47,20210105,20210203,20220203,HI,20210215,20220203,,,,U006,,
LongSage,COB04DIFFNATPAYERID,1245319599,926980525P1,,1,0,926980525P1,,,Steven,,White,,20060521,4581,2,2,6007 Mary Drives Suite 139,,Port Amandaside,VT,,47007,1001129461,,flewis@yahoo.com,GRP01023,HealthPro,Lam-Oliver,0.0,3,2.0,1,2,,,,,,20210107,20210225,20220225,20210420.0,20220420.0,LongSage,,112220242P1,Steven,White,20060521,,0,112220242P1,,Steven,White,20060521,GMedicPlus,,1,1,20210323,20210223,20220223,WA,20210225,20220223,,,,D011,,
LongSage,COB04DIFFNATPAYERID,1245319599,592999313P1,,2,1,963423476P1,,,Gary,,Spencer,,19540712,1687,1,1,44428 Hall Glens Suite 301,,North Jilltown,NV,,14048,1001125407,,richardbarrett@hotmail.com,,,,,3,1.0,MH,2,,,,1.0,,20210320,20210506,20220506,,,Intriq Medical,,201949020P1,Gary,Spencer,19540712,0.0,0,201949020P1,,Gary,Spencer,19540712,GMedicPlus,0.0,1,MH,20201119,20210205,20220205,AR,20210506,20220205,,,,U007,,
LongSage,COB04DIFFPAYERAREA,1245319599,229658118P1,,1,0,229658118P1,,,Casey,,Burch,,19510728,4246,2,0,690 Matthew Squares Apt. 034,,South Melissafurt,HI,,68492,1001126087,,william13@yahoo.com,,,,,3,2.0,AL,0,,,,0.0,,20201223,20210518,20220518,20210420.0,20220420.0,Cope Health,,499903123P1,Casey,Burch,19510728,3.0,0,499903123P1,,Casey,Burch,19510728,GMedicPlus,3.0,1,AL,20201118,20210308,20220308,NV,20210518,20220308,,,,U021,,
